stateProvince,lat,long,geoCoordinate,scientificName,vernacularName,countryConservation
Victoria,-38.127169,145.268203,"[-38.127169,145.268203]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Queensland,-17.281481,145.626027,"[-17.281481,145.626027]",Perameles pallescens,Northern long-nosed Bandicoot,Least concern
Queensland,-17.2896,145.6343,"[-17.2896,145.6343]",Perameles pallescens,Northern long-nosed Bandicoot,Least concern
Victoria,-38.182483,145.496217,"[-38.182483,145.496217]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.128078,145.275635,"[-38.128078,145.275635]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.132216,145.265714,"[-38.132216,145.265714]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Tasmania,-42.864647,147.324753,"[-42.864647,147.324753]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Queensland,-27.697194,152.086611,"[-27.697194,152.086611]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Victoria,-38.201051,145.570482,"[-38.201051,145.570482]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-31.052914,152.785981,"[-31.052914,152.785981]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-29.452215,153.206184,"[-29.452215,153.206184]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Queensland,-27.697417,152.086722,"[-27.697417,152.086722]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Tasmania,-43.005112,147.932637,"[-43.005112,147.932637]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.197472,145.479217,"[-38.197472,145.479217]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Western Australia,-31.9,116,"[-31.9,116]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Queensland,-27.697194,152.086611,"[-27.697194,152.086611]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Tasmania,-42.894255,147.302729,"[-42.894255,147.302729]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
New South Wales,-33.790665,151.144818,"[-33.790665,151.144818]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-12.785034,143.308832,"[-12.785034,143.308832]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Victoria,-38.129209,145.271597,"[-38.129209,145.271597]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Queensland,-27.506073,152.157635,"[-27.506073,152.157635]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-27.452864,152.928499,"[-27.452864,152.928499]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.811237,151.295837,"[-33.811237,151.295837]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-17.261778,145.580672,"[-17.261778,145.580672]",Perameles pallescens,Northern long-nosed Bandicoot,Least concern
South Australia,-35.08295,138.663711,"[-35.08295,138.663711]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.653652,143.089599,"[-38.653652,143.089599]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-35.096856,150.650343,"[-35.096856,150.650343]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Tasmania,-42.948338,147.354941,"[-42.948338,147.354941]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Queensland,-25.343678,152.119658,"[-25.343678,152.119658]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Victoria,-38.198278,145.483262,"[-38.198278,145.483262]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.137569,145.255828,"[-38.137569,145.255828]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Western Australia,-32.1,115.9,"[-32.1,115.9]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Western Australia,-32.2,115.8,"[-32.2,115.8]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Victoria,-38.530797,145.34192,"[-38.530797,145.34192]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Victoria,-38.1389,145.253219,"[-38.1389,145.253219]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.20179,145.494687,"[-38.20179,145.494687]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Queensland,-28.196158,152.781409,"[-28.196158,152.781409]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-20.79487,148.618799,"[-20.79487,148.618799]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-32.394909,152.483598,"[-32.394909,152.483598]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-34.940794,150.710809,"[-34.940794,150.710809]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Northern Territory,-14.322422,132.419108,"[-14.322422,132.419108]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Western Australia,-32.9,116.8,"[-32.9,116.8]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Western Australia,-31.7,115.7,"[-31.7,115.7]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Victoria,-36.268698,146.845005,"[-36.268698,146.845005]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Victoria,-38.132436,145.252515,"[-38.132436,145.252515]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Queensland,-17.285924,145.635593,"[-17.285924,145.635593]",Perameles pallescens,Northern long-nosed Bandicoot,Least concern
Victoria,-38.346869,144.72989,"[-38.346869,144.72989]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Tasmania,-42.916098,147.357445,"[-42.916098,147.357445]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Tasmania,-42.914896,147.292989,"[-42.914896,147.292989]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Queensland,-27.890938,152.614406,"[-27.890938,152.614406]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Victoria,-38.135762,145.26556,"[-38.135762,145.26556]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Tasmania,-43.003237,147.933403,"[-43.003237,147.933403]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.085264,145.510885,"[-38.085264,145.510885]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Western Australia,-35.1,117.8,"[-35.1,117.8]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Queensland,-27.69515,152.08695,"[-27.69515,152.08695]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Victoria,-38.136905,145.256204,"[-38.136905,145.256204]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.137085,145.283231,"[-38.137085,145.283231]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-28.25785,153.401573,"[-28.25785,153.401573]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Queensland,-17.28601,145.573791,"[-17.28601,145.573791]",Perameles pallescens,Northern long-nosed Bandicoot,Least concern
Victoria,-38.139042,145.249257,"[-38.139042,145.249257]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Tasmania,-42.922887,147.288392,"[-42.922887,147.288392]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Western Australia,-35.1,117.9,"[-35.1,117.9]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Victoria,-38.127402,145.280771,"[-38.127402,145.280771]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-28.257814,153.401585,"[-28.257814,153.401585]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Victoria,-38.138523,145.253544,"[-38.138523,145.253544]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.779808,151.196608,"[-33.779808,151.196608]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.659527,151.271981,"[-33.659527,151.271981]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-34.809972,150.571822,"[-34.809972,150.571822]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-26.870286,152.130247,"[-26.870286,152.130247]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Western Australia,-35.1,117.8,"[-35.1,117.8]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Queensland,-16.77783,145.682517,"[-16.77783,145.682517]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Queensland,-27.703972,152.086194,"[-27.703972,152.086194]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Western Australia,-35.2,117.9,"[-35.2,117.9]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
New South Wales,-28.2585,153.401623,"[-28.2585,153.401623]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Queensland,-27.697,152.08469,"[-27.697,152.08469]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Queensland,-26.589109,152.928555,"[-26.589109,152.928555]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-28.842902,153.438807,"[-28.842902,153.438807]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Western Australia,-35.1,117.8,"[-35.1,117.8]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Queensland,-17.167293,145.546465,"[-17.167293,145.546465]",Perameles pallescens,Northern long-nosed Bandicoot,Least concern
Queensland,-26.975087,152.078889,"[-26.975087,152.078889]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Western Australia,-32.1,116,"[-32.1,116]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Victoria,-37.518454,145.358222,"[-37.518454,145.358222]",Perameles nasuta,Long-nosed bandicoot,Not Listed
South Australia,-35.019797,138.667788,"[-35.019797,138.667788]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Queensland,-20.291883,148.671429,"[-20.291883,148.671429]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Tasmania,-41.616843,147.10706,"[-41.616843,147.10706]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Victoria,-38.132836,145.249929,"[-38.132836,145.249929]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Tasmania,-42.921612,147.27771,"[-42.921612,147.27771]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Victoria,-38.128094,145.26915,"[-38.128094,145.26915]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.3431,144.72951,"[-38.3431,144.72951]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Western Australia,-32.7,116.8,"[-32.7,116.8]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Queensland,-27.402292,152.770779,"[-27.402292,152.770779]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Western Australia,-32.2,115.9,"[-32.2,115.9]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Victoria,-37.884314,145.351007,"[-37.884314,145.351007]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-16.884625,145.621468,"[-16.884625,145.621468]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Victoria,-38.138526,145.253701,"[-38.138526,145.253701]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.193488,145.488388,"[-38.193488,145.488388]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Tasmania,-42.857199,147.614223,"[-42.857199,147.614223]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Tasmania,-42.917187,147.268997,"[-42.917187,147.268997]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Tasmania,-42.880573,147.390457,"[-42.880573,147.390457]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-32.981842,151.703258,"[-32.981842,151.703258]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Queensland,-27.70148,152.08018,"[-27.70148,152.08018]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Queensland,-27.7045,152.087167,"[-27.7045,152.087167]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Queensland,-28.068567,153.378053,"[-28.068567,153.378053]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
South Australia,-35.01797,138.682704,"[-35.01797,138.682704]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Queensland,-27.42323,153.166739,"[-27.42323,153.166739]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Queensland,-27.553706,153.249039,"[-27.553706,153.249039]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Victoria,-38.17431,145.506006,"[-38.17431,145.506006]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Queensland,-27.322687,152.761812,"[-27.322687,152.761812]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-27.69515,152.08695,"[-27.69515,152.08695]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Victoria,-38.197419,145.479442,"[-38.197419,145.479442]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Tasmania,-41.079013,145.887931,"[-41.079013,145.887931]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Tasmania,-42.778928,147.523147,"[-42.778928,147.523147]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Western Australia,-35,117.7,"[-35,117.7]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
New South Wales,-36.111462,149.472173,"[-36.111462,149.472173]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-28.154992,152.606919,"[-28.154992,152.606919]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Tasmania,-42.950802,147.335258,"[-42.950802,147.335258]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Queensland,-27.545407,152.712804,"[-27.545407,152.712804]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-27.70148,152.08018,"[-27.70148,152.08018]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Victoria,-38.38849,144.78595,"[-38.38849,144.78595]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Tasmania,-42.950802,147.335258,"[-42.950802,147.335258]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Victoria,-37.886175,145.282079,"[-37.886175,145.282079]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-27.697194,152.086611,"[-27.697194,152.086611]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Western Australia,-31.9,115.9,"[-31.9,115.9]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Queensland,-20.308206,148.660145,"[-20.308206,148.660145]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Queensland,-27.389574,152.496924,"[-27.389574,152.496924]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.809988,151.266205,"[-33.809988,151.266205]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Western Australia,-35,117.8,"[-35,117.8]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
New South Wales,-28.258138,153.40161,"[-28.258138,153.40161]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Tasmania,-42.9256,147.3556,"[-42.9256,147.3556]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.127411,145.2704,"[-38.127411,145.2704]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Western Australia,-31.9,115.9,"[-31.9,115.9]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
New South Wales,-33.314475,151.262328,"[-33.314475,151.262328]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-31.649854,152.060593,"[-31.649854,152.060593]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.342592,151.370502,"[-33.342592,151.370502]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Tasmania,-41.464762,147.171489,"[-41.464762,147.171489]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Queensland,-17.2896,145.6343,"[-17.2896,145.6343]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Western Australia,-35.1,117.6,"[-35.1,117.6]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Victoria,-38.128673,145.271202,"[-38.128673,145.271202]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Queensland,-17.285646,145.635359,"[-17.285646,145.635359]",Perameles pallescens,Northern long-nosed Bandicoot,Least concern
Tasmania,-43.130966,147.241531,"[-43.130966,147.241531]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.807231,151.291772,"[-33.807231,151.291772]",Perameles nasuta,Long-nosed bandicoot,Not Listed
South Australia,-35.017935,138.682704,"[-35.017935,138.682704]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-28.258231,153.401408,"[-28.258231,153.401408]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-27.237414,152.402283,"[-27.237414,152.402283]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Western Australia,-35.1,117.8,"[-35.1,117.8]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Victoria,-38.118282,145.274979,"[-38.118282,145.274979]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Queensland,-27.704472,152.087056,"[-27.704472,152.087056]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Tasmania,-42.916142,147.357339,"[-42.916142,147.357339]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
Victoria,-38.129515,145.267475,"[-38.129515,145.267475]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.128458,145.271969,"[-38.128458,145.271969]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.140667,145.265698,"[-38.140667,145.265698]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Victoria,-38.137186,145.255841,"[-38.137186,145.255841]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Western Australia,-35.1,117.8,"[-35.1,117.8]",Isoodon fusciventer,Quenda,"Priority 4: Rare, Near Threatened"
Tasmania,-42.928055,147.286194,"[-42.928055,147.286194]",Perameles gunnii,Eastern Barred Bandicoot,Endangered
New South Wales,-35.018883,150.82007,"[-35.018883,150.82007]",Perameles nasuta,Long-nosed bandicoot,Endangered
New South Wales,-34.794221,150.760385,"[-34.794221,150.760385]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Victoria,-38.130578,145.269578,"[-38.130578,145.269578]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
Australian Capital Territory,-35.140177,150.727178,"[-35.140177,150.727178]",Perameles nasuta,Long-nosed bandicoot,Not Listed
Queensland,-16.825741,145.687473,"[-16.825741,145.687473]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Northern Territory,-12.436516,130.917471,"[-12.436516,130.917471]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
Queensland,-20.312908,147.926976,"[-20.312908,147.926976]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
South Australia,-35.017935,138.682704,"[-35.017935,138.682704]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
