SAL_CODE21,SAL_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,SHAPE_Leng,SHAPE_Area
10191,Baradine,1,New South Wales,AUS,Australia,1199.8265,http://linked.data.gov.au/dataset/asgsed3/SAL/10191,2.06907531,0.113232723
10192,Barangaroo,1,New South Wales,AUS,Australia,0.2227,http://linked.data.gov.au/dataset/asgsed3/SAL/10192,0.027417256,2.16934E-05
10193,Barcoongere,1,New South Wales,AUS,Australia,193.4716,http://linked.data.gov.au/dataset/asgsed3/SAL/10193,0.813233801,0.018070898
10194,Barden Ridge,1,New South Wales,AUS,Australia,5.599,http://linked.data.gov.au/dataset/asgsed3/SAL/10194,0.114669128,0.000546582
10195,Bardia,1,New South Wales,AUS,Australia,2.1106,http://linked.data.gov.au/dataset/asgsed3/SAL/10195,0.06796793,0.000205846
10196,Bardwell Park,1,New South Wales,AUS,Australia,0.9557,http://linked.data.gov.au/dataset/asgsed3/SAL/10196,0.048622632,9.31995E-05
10197,Bardwell Valley,1,New South Wales,AUS,Australia,0.6271,http://linked.data.gov.au/dataset/asgsed3/SAL/10197,0.05091454,6.11469E-05
10198,Barellan,1,New South Wales,AUS,Australia,986.5272,http://linked.data.gov.au/dataset/asgsed3/SAL/10198,1.553031395,0.096474211
10199,Bargo,1,New South Wales,AUS,Australia,49.0897,http://linked.data.gov.au/dataset/asgsed3/SAL/10199,0.40754004,0.004806216
10200,Barham,1,New South Wales,AUS,Australia,472.8032,http://linked.data.gov.au/dataset/asgsed3/SAL/10200,1.838074031,0.047026235
10201,Barigan,1,New South Wales,AUS,Australia,123.9167,http://linked.data.gov.au/dataset/asgsed3/SAL/10201,0.595900479,0.011892789
10202,Barkers Vale,1,New South Wales,AUS,Australia,26.01,http://linked.data.gov.au/dataset/asgsed3/SAL/10202,0.306857311,0.002397864
10203,Barmedman,1,New South Wales,AUS,Australia,708.1132,http://linked.data.gov.au/dataset/asgsed3/SAL/10203,1.590218246,0.069187095
10204,Barneys Reef,1,New South Wales,AUS,Australia,15.4938,http://linked.data.gov.au/dataset/asgsed3/SAL/10204,0.188006336,0.001481504
10205,Barnsley,1,New South Wales,AUS,Australia,3.5268,http://linked.data.gov.au/dataset/asgsed3/SAL/10205,0.098316225,0.000339987
10206,Barooga,1,New South Wales,AUS,Australia,98.1215,http://linked.data.gov.au/dataset/asgsed3/SAL/10206,0.647296936,0.009795679
10207,Barraba,1,New South Wales,AUS,Australia,523.5401,http://linked.data.gov.au/dataset/asgsed3/SAL/10207,1.536572901,0.049124328
10208,Barrack Heights,1,New South Wales,AUS,Australia,2.416,http://linked.data.gov.au/dataset/asgsed3/SAL/10208,0.077787626,0.00023734
10209,Barrack Point,1,New South Wales,AUS,Australia,0.4332,http://linked.data.gov.au/dataset/asgsed3/SAL/10209,0.032843021,4.25585E-05
10210,Barraganyatti,1,New South Wales,AUS,Australia,50.5998,http://linked.data.gov.au/dataset/asgsed3/SAL/10210,0.407093371,0.004772671
10211,Barragga Bay,1,New South Wales,AUS,Australia,2.4958,http://linked.data.gov.au/dataset/asgsed3/SAL/10211,0.083646029,0.000251053
10212,Barratta (NSW),1,New South Wales,AUS,Australia,659.3342,http://linked.data.gov.au/dataset/asgsed3/SAL/10212,1.817584362,0.065251542
10213,Barren Grounds,1,New South Wales,AUS,Australia,16.1586,http://linked.data.gov.au/dataset/asgsed3/SAL/10213,0.288493246,0.001589625
10214,Barrengarry,1,New South Wales,AUS,Australia,42.3946,http://linked.data.gov.au/dataset/asgsed3/SAL/10214,0.430739401,0.004170537
10215,Barretts Creek,1,New South Wales,AUS,Australia,87.2067,http://linked.data.gov.au/dataset/asgsed3/SAL/10215,0.491581472,0.008103082
10216,Barringella,1,New South Wales,AUS,Australia,39.4049,http://linked.data.gov.au/dataset/asgsed3/SAL/10216,0.307825072,0.003886705
10217,Barrington (NSW),1,New South Wales,AUS,Australia,63.0089,http://linked.data.gov.au/dataset/asgsed3/SAL/10217,0.493139475,0.006013104
10218,Barrington Tops,1,New South Wales,AUS,Australia,305.9778,http://linked.data.gov.au/dataset/asgsed3/SAL/10218,1.180043874,0.02918901
10219,Barry (Blayney - NSW),1,New South Wales,AUS,Australia,37.2701,http://linked.data.gov.au/dataset/asgsed3/SAL/10219,0.330643028,0.003622273
10220,Barry (Tamworth Regional - NSW),1,New South Wales,AUS,Australia,96.6486,http://linked.data.gov.au/dataset/asgsed3/SAL/10220,0.613963148,0.009184841
10221,Barwang,1,New South Wales,AUS,Australia,250.2029,http://linked.data.gov.au/dataset/asgsed3/SAL/10221,1.097334705,0.02454302
10222,Baryulgil,1,New South Wales,AUS,Australia,1.2859,http://linked.data.gov.au/dataset/asgsed3/SAL/10222,0.060806742,0.000119316
10223,Basin View,1,New South Wales,AUS,Australia,7.0396,http://linked.data.gov.au/dataset/asgsed3/SAL/10223,0.183185733,0.000695872
10224,Bass Hill,1,New South Wales,AUS,Australia,2.9586,http://linked.data.gov.au/dataset/asgsed3/SAL/10224,0.111874567,0.00028833
10225,Bassendean (NSW),1,New South Wales,AUS,Australia,82.1128,http://linked.data.gov.au/dataset/asgsed3/SAL/10225,0.50708881,0.007681824
10226,Batar Creek,1,New South Wales,AUS,Australia,25.7777,http://linked.data.gov.au/dataset/asgsed3/SAL/10226,0.267909978,0.002451555
10227,Bateau Bay,1,New South Wales,AUS,Australia,6.9381,http://linked.data.gov.au/dataset/asgsed3/SAL/10227,0.144435385,0.000672277
10228,Batehaven,1,New South Wales,AUS,Australia,2.5572,http://linked.data.gov.au/dataset/asgsed3/SAL/10228,0.097479647,0.000254775
10229,Batemans Bay,1,New South Wales,AUS,Australia,33.2251,http://linked.data.gov.au/dataset/asgsed3/SAL/10229,0.473303972,0.003309018
10230,Bathampton,1,New South Wales,AUS,Australia,22.6942,http://linked.data.gov.au/dataset/asgsed3/SAL/10230,0.242410251,0.002201808
10231,Bathurst,1,New South Wales,AUS,Australia,5.8865,http://linked.data.gov.au/dataset/asgsed3/SAL/10231,0.112990617,0.000570641
10232,Batlow,1,New South Wales,AUS,Australia,167.0003,http://linked.data.gov.au/dataset/asgsed3/SAL/10232,0.853667293,0.016599022
10233,Baulkham Hills,1,New South Wales,AUS,Australia,13.6507,http://linked.data.gov.au/dataset/asgsed3/SAL/10233,0.17381378,0.00132838
10234,Baw Baw (NSW),1,New South Wales,AUS,Australia,55.0846,http://linked.data.gov.au/dataset/asgsed3/SAL/10234,0.414759008,0.005420873
10235,Bawley Point,1,New South Wales,AUS,Australia,20.4862,http://linked.data.gov.au/dataset/asgsed3/SAL/10235,0.329505266,0.002035407
10236,Baxters Ridge,1,New South Wales,AUS,Australia,101.0207,http://linked.data.gov.au/dataset/asgsed3/SAL/10236,0.56776048,0.009611211
10237,Bayview (NSW),1,New South Wales,AUS,Australia,3.7612,http://linked.data.gov.au/dataset/asgsed3/SAL/10237,0.155483937,0.000365612
10238,Beacon Hill,1,New South Wales,AUS,Australia,2.8862,http://linked.data.gov.au/dataset/asgsed3/SAL/10238,0.105041151,0.000280829
10239,Beaconsfield (NSW),1,New South Wales,AUS,Australia,0.1515,http://linked.data.gov.au/dataset/asgsed3/SAL/10239,0.020668711,1.47666E-05
10240,Bean Creek,1,New South Wales,AUS,Australia,73.9716,http://linked.data.gov.au/dataset/asgsed3/SAL/10240,0.487919255,0.00682253
10241,Bearbong,1,New South Wales,AUS,Australia,294.1304,http://linked.data.gov.au/dataset/asgsed3/SAL/10241,0.933729434,0.027971865
10242,Beaumont (NSW),1,New South Wales,AUS,Australia,17.0572,http://linked.data.gov.au/dataset/asgsed3/SAL/10242,0.290214065,0.00167983
10243,Beaumont Hills,1,New South Wales,AUS,Australia,3.1896,http://linked.data.gov.au/dataset/asgsed3/SAL/10243,0.083237452,0.000310185
10244,Beckom,1,New South Wales,AUS,Australia,351.32,http://linked.data.gov.au/dataset/asgsed3/SAL/10244,1.142294037,0.034404141
10245,Bective,1,New South Wales,AUS,Australia,133.0455,http://linked.data.gov.au/dataset/asgsed3/SAL/10245,0.646652513,0.012565671
10246,Bectric,1,New South Wales,AUS,Australia,145.6835,http://linked.data.gov.au/dataset/asgsed3/SAL/10246,0.553991917,0.014300158
10247,Bedgerabong,1,New South Wales,AUS,Australia,136.6031,http://linked.data.gov.au/dataset/asgsed3/SAL/10247,0.996767831,0.013229352
10248,Beechwood,1,New South Wales,AUS,Australia,9.9177,http://linked.data.gov.au/dataset/asgsed3/SAL/10248,0.246226177,0.000940928
10249,Beecroft,1,New South Wales,AUS,Australia,5.1174,http://linked.data.gov.au/dataset/asgsed3/SAL/10249,0.116939096,0.000497944
10250,Beecroft Peninsula,1,New South Wales,AUS,Australia,46.577,http://linked.data.gov.au/dataset/asgsed3/SAL/10250,0.467814131,0.004601415
10251,Beelbangera,1,New South Wales,AUS,Australia,21.3612,http://linked.data.gov.au/dataset/asgsed3/SAL/10251,0.236546751,0.002090133
10252,Beemunnel,1,New South Wales,AUS,Australia,14.2192,http://linked.data.gov.au/dataset/asgsed3/SAL/10252,0.193567849,0.001352393
10253,Bega,1,New South Wales,AUS,Australia,31.1667,http://linked.data.gov.au/dataset/asgsed3/SAL/10253,0.336783874,0.00314242
10254,Beggan Beggan,1,New South Wales,AUS,Australia,224.6292,http://linked.data.gov.au/dataset/asgsed3/SAL/10254,0.929379065,0.022089081
10255,Belanglo,1,New South Wales,AUS,Australia,61.6713,http://linked.data.gov.au/dataset/asgsed3/SAL/10255,0.52693893,0.006054242
10256,Belbora,1,New South Wales,AUS,Australia,102.3634,http://linked.data.gov.au/dataset/asgsed3/SAL/10256,0.530800326,0.009767679
10257,Belfield,1,New South Wales,AUS,Australia,1.7826,http://linked.data.gov.au/dataset/asgsed3/SAL/10257,0.057488019,0.000173775
10258,Belford,1,New South Wales,AUS,Australia,39.7957,http://linked.data.gov.au/dataset/asgsed3/SAL/10258,0.351904889,0.003825651
10259,Belfrayden,1,New South Wales,AUS,Australia,4.046,http://linked.data.gov.au/dataset/asgsed3/SAL/10259,0.091289786,0.000400063
10260,Belgravia,1,New South Wales,AUS,Australia,95.9592,http://linked.data.gov.au/dataset/asgsed3/SAL/10260,0.780581287,0.009270282
10261,Belimbla Park,1,New South Wales,AUS,Australia,3.6613,http://linked.data.gov.au/dataset/asgsed3/SAL/10261,0.085941634,0.000357624
10262,Bell (NSW),1,New South Wales,AUS,Australia,40.5065,http://linked.data.gov.au/dataset/asgsed3/SAL/10262,0.6627172,0.003930113
10263,Bella Vista,1,New South Wales,AUS,Australia,4.3891,http://linked.data.gov.au/dataset/asgsed3/SAL/10263,0.107293136,0.000427014
10264,Bellambi,1,New South Wales,AUS,Australia,2.3391,http://linked.data.gov.au/dataset/asgsed3/SAL/10264,0.106814219,0.000229188
10265,Bellangry,1,New South Wales,AUS,Australia,83.5189,http://linked.data.gov.au/dataset/asgsed3/SAL/10265,0.490579965,0.007914509
10266,Bellata,1,New South Wales,AUS,Australia,1021.6402,http://linked.data.gov.au/dataset/asgsed3/SAL/10266,1.955974317,0.095457572
10267,Bellawongarah,1,New South Wales,AUS,Australia,17.9167,http://linked.data.gov.au/dataset/asgsed3/SAL/10267,0.271146439,0.001764012
10268,Bellbird,1,New South Wales,AUS,Australia,7.6554,http://linked.data.gov.au/dataset/asgsed3/SAL/10268,0.16537041,0.000737458
10269,Bellbird Heights,1,New South Wales,AUS,Australia,0.4019,http://linked.data.gov.au/dataset/asgsed3/SAL/10269,0.03339683,3.87228E-05
10270,Bellbrook,1,New South Wales,AUS,Australia,396.1146,http://linked.data.gov.au/dataset/asgsed3/SAL/10270,1.290776077,0.037317957
10271,Bellevue Hill,1,New South Wales,AUS,Australia,2.3731,http://linked.data.gov.au/dataset/asgsed3/SAL/10271,0.083099707,0.000231249
10272,Bellimbopinni,1,New South Wales,AUS,Australia,15.6643,http://linked.data.gov.au/dataset/asgsed3/SAL/10272,0.17603034,0.00147946
10273,Bellingen,1,New South Wales,AUS,Australia,44.6331,http://linked.data.gov.au/dataset/asgsed3/SAL/10273,0.540739284,0.004191837
10274,Bellmount Forest,1,New South Wales,AUS,Australia,115.0625,http://linked.data.gov.au/dataset/asgsed3/SAL/10274,0.750327172,0.011349519
10275,Belltrees,1,New South Wales,AUS,Australia,170.0442,http://linked.data.gov.au/dataset/asgsed3/SAL/10275,0.93183774,0.016223379
10276,Belmont (NSW),1,New South Wales,AUS,Australia,10.5526,http://linked.data.gov.au/dataset/asgsed3/SAL/10276,0.236174683,0.001018536
10277,Belmont North,1,New South Wales,AUS,Australia,3.6314,http://linked.data.gov.au/dataset/asgsed3/SAL/10277,0.127690872,0.000350422
10278,Belmont South,1,New South Wales,AUS,Australia,2.5445,http://linked.data.gov.au/dataset/asgsed3/SAL/10278,0.088688788,0.00024564
10279,Belmore,1,New South Wales,AUS,Australia,2.731,http://linked.data.gov.au/dataset/asgsed3/SAL/10279,0.079637504,0.000266226
10280,Belmore River,1,New South Wales,AUS,Australia,70.3008,http://linked.data.gov.au/dataset/asgsed3/SAL/10280,0.510228573,0.006645599
10281,Beloka,1,New South Wales,AUS,Australia,67.0084,http://linked.data.gov.au/dataset/asgsed3/SAL/10281,0.46778475,0.006744201
10282,Belowra,1,New South Wales,AUS,Australia,378.3106,http://linked.data.gov.au/dataset/asgsed3/SAL/10282,1.346233392,0.037861965
10283,Belrose,1,New South Wales,AUS,Australia,13.533,http://linked.data.gov.au/dataset/asgsed3/SAL/10283,0.194941998,0.001316381
10284,Bemboka,1,New South Wales,AUS,Australia,334.3682,http://linked.data.gov.au/dataset/asgsed3/SAL/10284,1.165954956,0.0336777
10285,Ben Bullen,1,New South Wales,AUS,Australia,85.1376,http://linked.data.gov.au/dataset/asgsed3/SAL/10285,0.607609501,0.008235611
10286,Ben Lomond (NSW),1,New South Wales,AUS,Australia,277.9658,http://linked.data.gov.au/dataset/asgsed3/SAL/10286,1.205696691,0.025990943
10287,Benandarah,1,New South Wales,AUS,Australia,128.8555,http://linked.data.gov.au/dataset/asgsed3/SAL/10287,0.845721364,0.012820433
10288,Bendalong,1,New South Wales,AUS,Australia,14.2616,http://linked.data.gov.au/dataset/asgsed3/SAL/10288,0.247815413,0.001412113
10289,Bendemeer,1,New South Wales,AUS,Australia,541.4462,http://linked.data.gov.au/dataset/asgsed3/SAL/10289,1.481690269,0.051032593
10290,Bendick Murrell,1,New South Wales,AUS,Australia,101.874,http://linked.data.gov.au/dataset/asgsed3/SAL/10290,0.59418514,0.009962195
10291,Bendolba,1,New South Wales,AUS,Australia,23.7526,http://linked.data.gov.au/dataset/asgsed3/SAL/10291,0.333660056,0.002275446
10292,Bendoura,1,New South Wales,AUS,Australia,46.8663,http://linked.data.gov.au/dataset/asgsed3/SAL/10292,0.361458247,0.004658032
10293,Benerembah,1,New South Wales,AUS,Australia,385.7955,http://linked.data.gov.au/dataset/asgsed3/SAL/10293,1.267663082,0.037836945
10294,Bengalla,1,New South Wales,AUS,Australia,20.5773,http://linked.data.gov.au/dataset/asgsed3/SAL/10294,0.272716527,0.00196992
10295,Bennetts Green,1,New South Wales,AUS,Australia,0.6457,http://linked.data.gov.au/dataset/asgsed3/SAL/10295,0.038608194,6.22961E-05
10296,Benolong,1,New South Wales,AUS,Australia,189.1668,http://linked.data.gov.au/dataset/asgsed3/SAL/10296,0.960591919,0.018153099
10297,Bensville,1,New South Wales,AUS,Australia,4.9266,http://linked.data.gov.au/dataset/asgsed3/SAL/10297,0.109839773,0.000478016
10298,Bentley (NSW),1,New South Wales,AUS,Australia,56.938,http://linked.data.gov.au/dataset/asgsed3/SAL/10298,0.550051103,0.00525993
10299,Berala,1,New South Wales,AUS,Australia,2.1278,http://linked.data.gov.au/dataset/asgsed3/SAL/10299,0.076902666,0.00020734
10300,Berambing,1,New South Wales,AUS,Australia,4.1001,http://linked.data.gov.au/dataset/asgsed3/SAL/10300,0.116925933,0.000397982
10301,Beresfield,1,New South Wales,AUS,Australia,6.2892,http://linked.data.gov.au/dataset/asgsed3/SAL/10301,0.13631553,0.000605481
10302,Bergalia,1,New South Wales,AUS,Australia,24.5228,http://linked.data.gov.au/dataset/asgsed3/SAL/10302,0.293401836,0.002450526
10303,Berkeley,1,New South Wales,AUS,Australia,7.3207,http://linked.data.gov.au/dataset/asgsed3/SAL/10303,0.164781932,0.00071839
10304,Berkeley Vale,1,New South Wales,AUS,Australia,6.1417,http://linked.data.gov.au/dataset/asgsed3/SAL/10304,0.18456722,0.000594844
10305,Berkshire Park,1,New South Wales,AUS,Australia,19.2666,http://linked.data.gov.au/dataset/asgsed3/SAL/10305,0.22891003,0.001873075
10306,Berlang,1,New South Wales,AUS,Australia,92.5237,http://linked.data.gov.au/dataset/asgsed3/SAL/10306,0.585163074,0.009211541
10307,Bermagui,1,New South Wales,AUS,Australia,44.2545,http://linked.data.gov.au/dataset/asgsed3/SAL/10307,0.448599444,0.004447513
10308,Berowra,1,New South Wales,AUS,Australia,8.2969,http://linked.data.gov.au/dataset/asgsed3/SAL/10308,0.165824857,0.000806206
10309,Berowra Heights,1,New South Wales,AUS,Australia,8.0038,http://linked.data.gov.au/dataset/asgsed3/SAL/10309,0.153753148,0.000777492
10310,Berowra Waters,1,New South Wales,AUS,Australia,1.6838,http://linked.data.gov.au/dataset/asgsed3/SAL/10310,0.18567843,0.000163481
10311,Berrambool,1,New South Wales,AUS,Australia,0.6385,http://linked.data.gov.au/dataset/asgsed3/SAL/10311,0.041291613,6.45374E-05
10312,Berrara,1,New South Wales,AUS,Australia,0.7252,http://linked.data.gov.au/dataset/asgsed3/SAL/10312,0.049822889,7.17838E-05
10313,Berremangra,1,New South Wales,AUS,Australia,277.0071,http://linked.data.gov.au/dataset/asgsed3/SAL/10313,0.92282854,0.027288034
10314,Berrico,1,New South Wales,AUS,Australia,82.8832,http://linked.data.gov.au/dataset/asgsed3/SAL/10314,0.53349608,0.007917567
10315,Berridale,1,New South Wales,AUS,Australia,233.5777,http://linked.data.gov.au/dataset/asgsed3/SAL/10315,1.101048306,0.023459953
10316,Berrigal,1,New South Wales,AUS,Australia,306.237,http://linked.data.gov.au/dataset/asgsed3/SAL/10316,0.969965178,0.028620555
10317,Berrigan,1,New South Wales,AUS,Australia,720.0119,http://linked.data.gov.au/dataset/asgsed3/SAL/10317,1.470962518,0.071654192
10318,Berrilee,1,New South Wales,AUS,Australia,12.0651,http://linked.data.gov.au/dataset/asgsed3/SAL/10318,0.181460914,0.001172105
10319,Berrima,1,New South Wales,AUS,Australia,54.4268,http://linked.data.gov.au/dataset/asgsed3/SAL/10319,0.534358376,0.005340311
10320,Berringer Lake,1,New South Wales,AUS,Australia,0.9344,http://linked.data.gov.au/dataset/asgsed3/SAL/10320,0.047093631,9.25446E-05
10321,Berry,1,New South Wales,AUS,Australia,51.6596,http://linked.data.gov.au/dataset/asgsed3/SAL/10321,0.38454237,0.00508824
10322,Berry Jerry,1,New South Wales,AUS,Australia,185.5891,http://linked.data.gov.au/dataset/asgsed3/SAL/10322,0.715773102,0.018261152
10323,Berry Mountain,1,New South Wales,AUS,Australia,6.5589,http://linked.data.gov.au/dataset/asgsed3/SAL/10323,0.141686813,0.000645817
10324,Berry Park,1,New South Wales,AUS,Australia,8.8123,http://linked.data.gov.au/dataset/asgsed3/SAL/10324,0.151733703,0.000847837
10325,Berthong,1,New South Wales,AUS,Australia,167.2221,http://linked.data.gov.au/dataset/asgsed3/SAL/10325,0.802695482,0.016392335
10326,Beryl,1,New South Wales,AUS,Australia,71.5495,http://linked.data.gov.au/dataset/asgsed3/SAL/10326,0.432957018,0.006851851
10327,Bethungra,1,New South Wales,AUS,Australia,301.0452,http://linked.data.gov.au/dataset/asgsed3/SAL/10327,1.068439799,0.029639156
10328,Bevendale,1,New South Wales,AUS,Australia,229.9499,http://linked.data.gov.au/dataset/asgsed3/SAL/10328,0.989033797,0.022579589
10329,Beverley Park,1,New South Wales,AUS,Australia,1.0055,http://linked.data.gov.au/dataset/asgsed3/SAL/10329,0.045845988,9.8082E-05
10330,Beverly Hills,1,New South Wales,AUS,Australia,3.023,http://linked.data.gov.au/dataset/asgsed3/SAL/10330,0.124909359,0.000294854
10331,Bewong,1,New South Wales,AUS,Australia,4.18,http://linked.data.gov.au/dataset/asgsed3/SAL/10331,0.106215949,0.000413127
10332,Bexhill,1,New South Wales,AUS,Australia,19.7813,http://linked.data.gov.au/dataset/asgsed3/SAL/10332,0.367985042,0.001827433
10333,Bexley,1,New South Wales,AUS,Australia,4.3754,http://linked.data.gov.au/dataset/asgsed3/SAL/10333,0.109174677,0.000426751
10334,Bexley North,1,New South Wales,AUS,Australia,1.2315,http://linked.data.gov.au/dataset/asgsed3/SAL/10334,0.058626977,0.000120104
